provider_id,city_id,week,cost_base,licensed,insured,schedule_slots_n,matches,revenue,profit,inbox,responded
city001_p063,city001,0,189.43,0,1,13,0,0.0,0.0,0,0
city001_p064,city001,0,284.07,1,1,13,0,0.0,0.0,0,0
city001_p065,city001,0,126.36,0,1,13,0,0.0,0.0,0,0
city001_p066,city001,0,203.92,1,1,13,0,0.0,0.0,0,0
city001_p067,city001,0,242.65,1,1,13,0,0.0,0.0,0,0
city001_p068,city001,0,235.36,1,1,13,0,0.0,0.0,0,0
city001_p069,city001,0,189.72,1,1,13,0,0.0,0.0,0,0
city001_p000,city001,1,181.9,1,1,13,0,0.0,0.0,10,10
city001_p001,city001,1,174.63,1,1,13,2,325.591,41.431,21,17
city001_p002,city001,1,224.43,1,0,13,0,0.0,0.0,7,6
city001_p003,city001,1,228.49,1,0,13,0,0.0,0.0,2,2
city001_p004,city001,1,181.63,0,0,13,0,0.0,0.0,4,3
city001_p005,city001,1,187.21,0,1,13,0,0.0,0.0,5,5
city001_p006,city001,1,234.54,1,0,13,0,0.0,0.0,4,4
city001_p007,city001,1,139.35,0,1,13,0,0.0,0.0,2,2
city001_p008,city001,1,147.62,1,0,13,1,371.598,77.892,5,5
city001_p009,city001,1,157.97,0,0,13,0,0.0,0.0,2,2
city001_p010,city001,1,191.9,1,1,13,1,235.12,34.192,18,17
city001_p011,city001,1,118.41,1,1,13,3,395.665,58.871,23,17
city001_p012,city001,1,153.83,1,0,13,1,182.694,23.657,5,5
city001_p013,city001,1,167.94,1,1,13,1,199.274,36.271,11,11
city001_p014,city001,1,178.44,0,1,13,0,0.0,0.0,6,6
city001_p015,city001,1,185.44,1,0,13,0,0.0,0.0,6,6
city001_p016,city001,1,162.33,0,0,13,0,0.0,0.0,1,1
city001_p017,city001,1,231.15,0,1,13,0,0.0,0.0,6,6
city001_p018,city001,1,281.68,0,0,13,1,262.478,32.576,2,2
city001_p019,city001,1,197.54,1,1,13,0,0.0,0.0,19,19
city001_p020,city001,1,212.05,1,0,13,0,0.0,0.0,5,5
city001_p021,city001,1,152.51,1,1,13,1,207.983,36.58,17,17
city001_p022,city001,1,201.65,1,1,13,0,0.0,0.0,14,14
city001_p023,city001,1,137.12,1,1,13,0,0.0,0.0,20,19
city001_p024,city001,1,231.65,1,1,13,0,0.0,0.0,22,22
city001_p025,city001,1,173.17,0,1,13,0,0.0,0.0,4,4
city001_p026,city001,1,228.22,1,0,13,0,0.0,0.0,9,8
city001_p027,city001,1,202.09,1,1,13,0,0.0,0.0,14,14
city001_p028,city001,1,205.67,1,0,13,0,0.0,0.0,5,5
city001_p029,city001,1,221.02,0,1,13,0,0.0,0.0,5,5
city001_p030,city001,1,147.19,1,1,13,0,0.0,0.0,19,18
city001_p031,city001,1,274.72,1,1,13,0,0.0,0.0,19,17
city001_p032,city001,1,225.37,1,0,13,0,0.0,0.0,7,6
city001_p033,city001,1,175.72,1,0,13,0,0.0,0.0,4,4
city001_p034,city001,1,167.14,1,1,13,3,1044.351,211.516,20,20
city001_p035,city001,1,166.37,1,0,13,0,0.0,0.0,3,3
city001_p036,city001,1,191.38,1,1,13,2,433.316,65.382,15,15
city001_p037,city001,1,158.44,0,1,13,0,0.0,0.0,0,0
city001_p038,city001,1,147.31,1,1,13,2,653.972,164.742,28,27
city001_p039,city001,1,174.44,1,1,13,0,0.0,0.0,15,15
city001_p040,city001,1,238.89,1,0,13,0,0.0,0.0,7,7
city001_p041,city001,1,177.2,1,0,13,1,166.799,28.742,7,7
city001_p042,city001,1,182.04,1,0,13,0,0.0,0.0,5,5
city001_p043,city001,1,289.68,1,1,13,0,0.0,0.0,18,17
city001_p044,city001,1,190.48,1,1,13,0,0.0,0.0,18,11
city001_p045,city001,1,238.67,1,1,13,0,0.0,0.0,16,16
city001_p046,city001,1,175.2,1,1,13,0,0.0,0.0,18,18
city001_p047,city001,1,118.16,1,0,13,0,0.0,0.0,8,8
city001_p048,city001,1,172.82,1,1,13,0,0.0,0.0,19,19
city001_p049,city001,1,166.31,1,1,13,4,1155.83,277.109,29,27
city001_p050,city001,1,136.64,1,1,13,2,268.641,47.336,17,17
city001_p051,city001,1,165.94,1,0,13,0,0.0,0.0,4,4
city001_p052,city001,1,304.3,1,1,13,0,0.0,0.0,16,16
city001_p053,city001,1,201.02,1,0,13,0,0.0,0.0,6,6
city001_p054,city001,1,202.41,0,1,13,0,0.0,0.0,2,2
city001_p055,city001,1,128.16,0,1,13,2,430.236,89.327,8,8
city001_p056,city001,1,274.15,1,0,13,0,0.0,0.0,6,6
city001_p057,city001,1,343.81,1,1,13,0,0.0,0.0,23,23
city001_p058,city001,1,257.55,0,1,13,0,0.0,0.0,9,9
city001_p059,city001,1,172.91,1,0,13,0,0.0,0.0,3,3
city001_p060,city001,1,208.87,1,1,13,0,0.0,0.0,17,16
city001_p061,city001,1,190.13,1,0,13,0,0.0,0.0,7,7
city001_p062,city001,1,158.68,1,1,13,0,0.0,0.0,22,17
city001_p063,city001,1,220.82,1,1,13,0,0.0,0.0,15,15
city001_p064,city001,1,152.65,0,1,13,0,0.0,0.0,4,4
city001_p065,city001,1,143.44,1,1,13,2,396.445,77.053,25,23
city001_p066,city001,1,143.04,0,0,13,1,142.218,6.276,5,5
city001_p067,city001,1,164.25,0,0,13,2,335.078,24.436,3,3
city001_p068,city001,1,104.19,1,1,13,0,0.0,0.0,21,21
city001_p069,city001,1,189.7,0,0,13,0,0.0,0.0,2,2
city002_p000,city002,0,191.74,0,0,13,1,202.566,24.088,1,1
city002_p001,city002,0,190.88,0,1,13,0,0.0,0.0,4,4
city002_p002,city002,0,221.31,1,1,13,0,0.0,0.0,9,9
city002_p003,city002,0,220.82,0,0,13,0,0.0,0.0,1,1
city002_p004,city002,0,163.97,1,1,13,0,0.0,0.0,12,12
city002_p005,city002,0,189.44,0,0,13,1,199.309,22.331,0,0
city002_p006,city002,0,256.85,1,1,13,0,0.0,0.0,15,15
city002_p007,city002,0,208.98,1,0,13,1,403.468,99.948,6,6
city002_p008,city002,0,255.43,1,1,13,0,0.0,0.0,21,21
city002_p009,city002,0,295.29,1,0,13,0,0.0,0.0,5,5
city002_p010,city002,0,197.35,1,0,13,0,0.0,0.0,1,1
city002_p011,city002,0,246.01,0,0,13,1,262.736,10.128,1,1
city002_p012,city002,0,138.87,1,1,13,1,178.896,34.38,19,13
city002_p013,city002,0,135.56,0,1,13,1,142.388,10.857,4,4
city002_p014,city002,0,186.77,1,1,13,0,0.0,0.0,17,17
city002_p015,city002,0,210.43,0,1,13,0,0.0,0.0,4,4
city002_p016,city002,0,130.46,1,0,13,2,316.031,23.259,3,3
city002_p017,city002,0,228.66,1,1,13,0,0.0,0.0,18,18
city002_p018,city002,0,353.07,1,1,13,0,0.0,0.0,14,14
city002_p019,city002,0,272.54,1,1,13,0,0.0,0.0,18,18
city002_p020,city002,0,283.28,1,0,13,0,0.0,0.0,4,3
city002_p021,city002,0,246.73,1,1,13,0,0.0,0.0,11,11
city002_p022,city002,0,204.71,0,0,13,0,0.0,0.0,1,1
city002_p023,city002,0,214.05,1,1,13,1,472.977,120.39,17,17
city002_p024,city002,0,228.45,1,1,13,0,0.0,0.0,23,23
city002_p025,city002,0,134.9,1,1,13,0,0.0,0.0,8,8
city002_p026,city002,0,189.09,1,1,13,0,0.0,0.0,19,19
city002_p027,city002,0,129.4,0,1,13,1,165.004,35.377,9,9
city002_p028,city002,0,232.41,1,1,13,0,0.0,0.0,17,16
city002_p029,city002,0,148.28,0,1,13,0,0.0,0.0,5,5
city002_p030,city002,0,110.89,1,1,13,0,0.0,0.0,18,15
city002_p031,city002,0,101.65,1,0,13,1,106.051,26.793,5,5
city002_p032,city002,0,183.87,1,0,13,1,231.864,27.196,2,2
city002_p033,city002,0,233.89,1,1,13,0,0.0,0.0,24,23
city002_p034,city002,0,147.07,0,0,13,0,0.0,0.0,1,1
city002_p035,city002,0,181.94,1,1,13,1,174.915,28.811,12,11
city002_p036,city002,0,123.25,1,1,13,0,0.0,0.0,14,14
city002_p037,city002,0,157.79,1,1,13,0,0.0,0.0,11,11
city002_p038,city002,0,266.53,0,1,13,2,931.258,177.716,9,9
city002_p039,city002,0,184.06,0,1,13,0,0.0,0.0,4,4
city002_p040,city002,0,185.43,0,1,13,0,0.0,0.0,6,6
city002_p041,city002,0,146.08,1,1,13,0,0.0,0.0,11,11
city002_p042,city002,0,214.9,1,0,13,0,0.0,0.0,2,2
city002_p043,city002,0,225.26,1,1,13,0,0.0,0.0,26,26
city002_p044,city002,0,237.59,1,0,13,0,0.0,0.0,6,6
city002_p045,city002,0,157.35,1,1,13,0,0.0,0.0,8,8
city002_p046,city002,0,185.95,1,1,13,0,0.0,0.0,11,11
city002_p047,city002,0,154.83,0,1,13,0,0.0,0.0,9,7
city002_p048,city002,0,196.94,0,1,13,0,0.0,0.0,6,6
city002_p049,city002,0,116.97,0,1,13,0,0.0,0.0,4,4
city002_p050,city002,0,155.32,1,0,13,0,0.0,0.0,3,3
city002_p051,city002,0,130.44,1,1,13,2,347.665,54.177,19,19
city002_p052,city002,0,135.43,1,1,13,1,413.914,97.494,22,20
city002_p053,city002,0,236.51,0,1,13,0,0.0,0.0,10,9
city002_p054,city002,0,118.3,1,1,13,2,360.602,82.061,19,19
city002_p055,city002,0,265.01,1,1,13,0,0.0,0.0,15,15
city002_p056,city002,0,249.04,1,1,13,0,0.0,0.0,22,20
city002_p057,city002,0,183.06,1,1,13,2,784.893,187.367,17,17
city002_p058,city002,0,143.89,0,1,13,0,0.0,0.0,5,4
city002_p059,city002,0,231.18,1,1,13,0,0.0,0.0,6,6
city002_p060,city002,0,238.25,1,1,13,0,0.0,0.0,10,10
city002_p061,city002,0,144.68,1,1,13,1,335.548,78.102,21,14
city002_p062,city002,0,173.77,1,1,13,0,0.0,0.0,12,12
city002_p063,city002,0,149.25,1,1,13,0,0.0,0.0,16,16
city002_p064,city002,0,203.38,0,1,13,1,416.438,92.753,12,12
city002_p065,city002,0,132.28,1,1,13,1,247.584,55.5,11,11
city002_p066,city002,0,159.85,1,1,13,1,331.116,79.032,13,13
city002_p067,city002,0,168.88,1,1,13,1,271.47,66.576,10,10
city002_p068,city002,0,155.05,1,1,13,2,354.072,52.038,17,17
city002_p069,city002,0,194.24,1,0,13,0,0.0,0.0,2,2
city002_p000,city002,1,262.02,1,1,13,1,399.195,70.919,0,0
city002_p001,city002,1,157.72,1,0,13,0,0.0,0.0,0,0
city002_p002,city002,1,199.25,1,1,13,0,0.0,0.0,0,0
city002_p003,city002,1,161.45,0,1,13,0,0.0,0.0,0,0
city002_p004,city002,1,147.44,0,0,13,0,0.0,0.0,0,0
city002_p005,city002,1,191.46,1,1,13,2,759.47,198.007,0,0
city002_p006,city002,1,223.01,1,1,13,0,0.0,0.0,0,0
city002_p007,city002,1,136.55,1,1,13,1,192.567,30.726,0,0
city002_p008,city002,1,131.75,1,0,13,0,0.0,0.0,0,0
city002_p009,city002,1,132.83,0,1,13,3,546.481,99.513,0,0
city002_p010,city002,1,199.04,1,1,13,0,0.0,0.0,0,0
city002_p011,city002,1,287.03,0,1,13,0,0.0,0.0,0,0
city002_p012,city002,1,199.91,1,1,13,1,311.574,71.951,0,0
city002_p013,city002,1,245.01,0,1,13,1,268.85,28.232,0,0
city002_p014,city002,1,249.16,0,1,13,1,476.695,121.85,0,0
city002_p015,city002,1,244.75,1,0,13,0,0.0,0.0,0,0
city002_p016,city002,1,201.38,0,1,13,0,0.0,0.0,0,0
city002_p017,city002,1,176.85,1,1,13,0,0.0,0.0,0,0
city002_p018,city002,1,257.68,0,1,13,2,1041.555,197.238,0,0
city002_p019,city002,1,172.62,1,1,13,1,420.489,69.015,0,0
city002_p020,city002,1,240.22,0,0,13,0,0.0,0.0,0,0
city002_p021,city002,1,225.45,1,1,13,0,0.0,0.0,0,0
city002_p022,city002,1,231.46,1,1,13,1,372.116,56.906,0,0
city002_p023,city002,1,247.12,1,1,13,0,0.0,0.0,0,0
city002_p024,city002,1,171.52,0,1,13,0,0.0,0.0,0,0
city002_p025,city002,1,250.27,1,0,13,0,0.0,0.0,0,0
city002_p026,city002,1,258.07,1,1,13,0,0.0,0.0,0,0
city002_p027,city002,1,309.09,1,1,13,1,353.276,47.31,0,0
city002_p028,city002,1,243.88,0,0,13,1,598.709,189.355,0,0
city002_p029,city002,1,297.89,1,0,13,0,0.0,0.0,0,0
city002_p030,city002,1,198.33,0,1,13,0,0.0,0.0,0,0
city002_p031,city002,1,173.64,1,1,13,0,0.0,0.0,0,0
city002_p032,city002,1,134.0,1,0,13,1,159.488,24.701,0,0
city002_p033,city002,1,125.36,1,1,13,1,153.214,14.262,0,0
city002_p034,city002,1,166.36,0,1,13,0,0.0,0.0,0,0
city002_p035,city002,1,120.81,1,0,13,0,0.0,0.0,0,0
city002_p036,city002,1,160.3,1,0,13,0,0.0,0.0,0,0
city002_p037,city002,1,200.78,1,0,13,0,0.0,0.0,0,0
city002_p038,city002,1,177.05,1,0,13,0,0.0,0.0,0,0
city002_p039,city002,1,145.39,1,0,13,0,0.0,0.0,0,0
city002_p040,city002,1,256.78,1,1,13,0,0.0,0.0,0,0
city002_p041,city002,1,126.46,1,1,13,2,358.934,31.349,0,0
city002_p042,city002,1,238.23,1,0,13,0,0.0,0.0,0,0
city002_p043,city002,1,150.67,1,0,13,0,0.0,0.0,0,0
